	subjects	classes	status	B0	Dice	HD95
376	sub_17	ClsAvgB0err	with_pp	0.08333333333333333	0.8477571399444006	1.5346818854411441
377	sub_18	ClsAvgB0err	with_pp	0.1	0.8412180609110166	0.7957770806550979
378	sub_19	ClsAvgB0err	with_pp	0.09090909090909091	0.8356044014328714	0.5760072117502036
379	sub_20	ClsAvgB0err	with_pp	0.07692307692307693	0.8718476752006924	0.6090689255641057
380	sub_1	L-ACA	with_pp	0.0	0.8909975669099757	3.8222225308418274
381	sub_2	L-ACA	with_pp	0.0	0.7690079652425779	0.6144500374794006
382	sub_3	L-ACA	with_pp	0.0	0.9504084014002334	0.35714292526245117
383	sub_4	L-ACA	with_pp	1.0	0.9348286077020737	0.3571434020996094
384	sub_5	L-ACA	with_pp	0.0	0.8338797814207649	0.7142848968505859
385	sub_6	L-ACA	with_pp	1.0	0.8339113680154143	4.098246312141422
386	sub_7	L-ACA	with_pp	0.0	0.7852062588904695	0.5000066757202148
387	sub_8	L-ACA	with_pp	0.0	0.885147977192506	0.5
388	sub_9	L-ACA	with_pp	0.0	0.9227594339622641	0.4999980926513672
389	sub_10	L-ACA	with_pp	0.0	0.7567798419816357	6.165667533874512
390	sub_11	L-ACA	with_pp	0.0	0.9084928229665072	0.3571434020996094
391	sub_12	L-ACA	with_pp	0.0	0.5705345501955671	5.517132663726807
392	sub_13	L-ACA	with_pp	0.0	0.9302956333062109	0.3571434020996094
393	sub_14	L-ACA	with_pp	0.0	0.9425117197137923	0.3571434020996094
394	sub_15	L-ACA	with_pp	0.0	0.7349926793557833	0.7985950112342834
395	sub_16	L-ACA	with_pp	0.0	0.8231511254019294	0.5000028610229492
396	sub_17	L-ACA	with_pp	0.0	0.951219512195122	0.35714268684387207
397	sub_18	L-ACA	with_pp	1.0	0.8236252545824847	2.0316333770751953
398	sub_19	L-ACA	with_pp	0.0	0.8896247240618101	0.5000004768371582
399	sub_20	L-ACA	with_pp	0.0	0.8665860540104796	0.8718961477279663
400	sub_1	L-ICA	with_pp	1.0	0.9394915254237288	0.4999980330467224
401	sub_2	L-ICA	with_pp	1.0	0.8106136461164354	7.385573768615726
402	sub_3	L-ICA	with_pp	0.0	0.9693330473943813	0.35714244842529297
403	sub_4	L-ICA	with_pp	0.0	0.977304596208777	0.35714244842529297
404	sub_5	L-ICA	with_pp	0.0	0.9172843166320783	0.3571434020996094
405	sub_6	L-ICA	with_pp	0.0	0.9235487404162103	1.5929838538169803
406	sub_7	L-ICA	with_pp	0.0	0.9159271795810082	0.3571434020996094
407	sub_8	L-ICA	with_pp	1.0	0.8916910605719431	0.5050766170024872
408	sub_9	L-ICA	with_pp	0.0	0.95722459358823	0.3571434020996094
409	sub_10	L-ICA	with_pp	0.0	0.9563417388031615	0.3571434020996094
410	sub_11	L-ICA	with_pp	0.0	0.9698790655750018	0.3571434020996094
411	sub_12	L-ICA	with_pp	1.0	0.8510843373493976	1.4998981952667216
412	sub_13	L-ICA	with_pp	0.0	0.9549350290295825	0.3571434020996094
413	sub_14	L-ICA	with_pp	0.0	0.9560057887120116	0.3571434020996094
414	sub_15	L-ICA	with_pp	0.0	0.882326215356656	1.1278004884719843
415	sub_16	L-ICA	with_pp	0.0	0.884526558891455	0.5000028610229492
416	sub_17	L-ICA	with_pp	1.0	0.9788415616149275	0.35714244842529297
417	sub_18	L-ICA	with_pp	0.0	0.8981549815498155	0.3571434020996094
418	sub_19	L-ICA	with_pp	1.0	0.9461645746164575	0.35714292526245117
419	sub_20	L-ICA	with_pp	1.0	0.9617724507400346	0.3571434020996094
420	sub_1	L-MCA	with_pp	0.0	0.8874418604651163	0.7142829895019531
421	sub_2	L-MCA	with_pp	0.0	0.767466110531804	0.7142829895019531
422	sub_3	L-MCA	with_pp	0.0	0.90199203187251	0.5000038146972656
423	sub_4	L-MCA	with_pp	0.0	0.9554419284149014	0.3571434020996094
424	sub_5	L-MCA	with_pp	0.0	0.7931526390870186	0.6144514679908752
425	sub_6	L-MCA	with_pp	0.0	0.8531951640759932	0.7142868041992188
426	sub_7	L-MCA	with_pp	0.0	0.8336842105263159	0.5000058174133301
427	sub_8	L-MCA	with_pp	0.0	0.8595890410958904	0.5
428	sub_9	L-MCA	with_pp	0.0	0.9082007343941247	0.4999980926513672
429	sub_10	L-MCA	with_pp	0.0	0.8673621460506706	0.7107078433036804
430	sub_11	L-MCA	with_pp	0.0	0.9096126255380201	0.3571434020996094
431	sub_12	L-MCA	with_pp	0.0	0.7234042553191489	3.081760203838348
432	sub_13	L-MCA	with_pp	0.0	0.8804500703234881	0.5050763487815857
433	sub_14	L-MCA	with_pp	0.0	0.8491620111731844	0.7116003483533859
434	sub_15	L-MCA	with_pp	0.0	0.8058608058608058	0.5000019073486328
435	sub_16	L-MCA	with_pp	0.0	0.810281517747858	0.505077064037323
436	sub_17	L-MCA	with_pp	0.0	0.9195046439628484	0.3571434020996094
437	sub_18	L-MCA	with_pp	0.0	0.8766233766233766	0.4999985694885254
438	sub_19	L-MCA	with_pp	0.0	0.7630057803468209	0.7142868041992188
439	sub_20	L-MCA	with_pp	0.0	0.9318181818181819	0.3571434020996094
440	sub_1	L-PCA	with_pp	0.0	0.9560574948665298	0.3571434020996094
441	sub_2	L-PCA	with_pp	0.0	0.4158508158508159	5.931840038299559
442	sub_3	L-PCA	with_pp	0.0	0.735173223722842	4.556066751480099
443	sub_4	L-PCA	with_pp	0.0	0.9138251704897706	0.4999990463256836
444	sub_5	L-PCA	with_pp	0.0	0.7952468007312615	1.5827565908432006
445	sub_6	L-PCA	with_pp	0.0	0.8440445586975149	2.498967218399045
446	sub_7	L-PCA	with_pp	0.0	0.8262548262548263	0.5000057220458984
447	sub_8	L-PCA	with_pp	0.0	0.8674698795180723	3.381680965423584
448	sub_9	L-PCA	with_pp	0.0	0.9350736278447123	0.3571434020996094
449	sub_10	L-PCA	with_pp	0.0	0.9378673383711167	0.3571434020996094
450	sub_11	L-PCA	with_pp	0.0	0.923728813559322	0.4999961853027344
451	sub_12	L-PCA	with_pp	0.0	0.7316628701594533	4.329537487030029
452	sub_13	L-PCA	with_pp	0.0	0.8192197906755471	0.5000028610229492
453	sub_14	L-PCA	with_pp	0.0	0.9398645957785743	0.3571434020996094
454	sub_15	L-PCA	with_pp	0.0	0.6152416356877324	2.636861276626586
455	sub_16	L-PCA	with_pp	0.0	0.8450909090909091	0.5000028610229492
456	sub_17	L-PCA	with_pp	0.0	0.37402597402597404	7.744632720947264
457	sub_18	L-PCA	with_pp	0.0	0.9027263547627062	0.3571434020996094
458	sub_19	L-PCA	with_pp	0.0	0.9415749364944962	0.3571434020996094
459	sub_20	L-PCA	with_pp	0.0	0.9213720316622691	0.3571434020996094
460	sub_1	L-Pcom	with_pp	1.0	0.0	90.0
461	sub_2	L-Pcom	with_pp			
462	sub_3	L-Pcom	with_pp	1.0	0.0	90.0
463	sub_4	L-Pcom	with_pp	1.0	0.0	90.0
464	sub_5	L-Pcom	with_pp	0.0	0.8183060109289618	0.7429451465606579
465	sub_6	L-Pcom	with_pp			
466	sub_7	L-Pcom	with_pp			
467	sub_8	L-Pcom	with_pp	0.0	0.5797101449275363	1.9167891681194273
468	sub_9	L-Pcom	with_pp			
469	sub_10	L-Pcom	with_pp			
470	sub_11	L-Pcom	with_pp	0.0	0.8966725043782837	0.40714187622070636
471	sub_12	L-Pcom	with_pp	0.0	0.8098693759071117	0.3571434020996094
472	sub_13	L-Pcom	with_pp	1.0	0.0	90.0
473	sub_14	L-Pcom	with_pp	0.0	0.9292088042831648	0.3571434020996094
474	sub_15	L-Pcom	with_pp	0.0	0.5642737896494157	3.4387405037879923
475	sub_16	L-Pcom	with_pp	0.0	0.7696335078534032	5.012767314910889
476	sub_17	L-Pcom	with_pp	0.0	0.8803763440860215	1.124400043487549
477	sub_18	L-Pcom	with_pp			
478	sub_19	L-Pcom	with_pp			
479	sub_20	L-Pcom	with_pp	0.0	0.8746465598491988	0.3571434020996094
480	sub_1	MergedBin	with_pp	2.0	0.9521505454229382	0.3571434020996094
481	sub_2	MergedBin	with_pp	1.0	0.8523510694714513	0.4999985694885254
482	sub_3	MergedBin	with_pp	0.0	0.9349925335988053	2.332125186920166
483	sub_4	MergedBin	with_pp	1.0	0.9689252594827722	0.35714244842529297
484	sub_5	MergedBin	with_pp	0.0	0.89979927995667	0.5000019073486328
485	sub_6	MergedBin	with_pp	1.0	0.9292149292149292	0.6144505739212036
486	sub_7	MergedBin	with_pp	1.0	0.8932181232662691	0.5000057220458984
487	sub_8	MergedBin	with_pp	1.0	0.8971784776902887	0.5000004768371582
488	sub_9	MergedBin	with_pp	0.0	0.9544494443934245	0.3571434020996094
489	sub_10	MergedBin	with_pp	1.0	0.9447027401325552	0.3571434020996094
490	sub_11	MergedBin	with_pp	0.0	0.9609022556390978	0.35714292526245117
491	sub_12	MergedBin	with_pp	0.0	0.8502758331451432	2.8873299956321716
492	sub_13	MergedBin	with_pp	0.0	0.9236727589208006	0.3571434020996094
493	sub_14	MergedBin	with_pp	0.0	0.9628269848554383	0.3571428060531616
494	sub_15	MergedBin	with_pp	2.0	0.8777518345563708	0.5000014305114746
495	sub_16	MergedBin	with_pp	1.0	0.8739049000060419	0.5000028610229492
496	sub_17	MergedBin	with_pp	1.0	0.9674493998072373	0.35714268684387207
497	sub_18	MergedBin	with_pp	0.0	0.883193049144719	0.4999990463256836
498	sub_19	MergedBin	with_pp	1.0	0.9500023385248586	0.357143235206604
499	sub_20	MergedBin	with_pp	0.0	0.9562313485860452	0.3571434020996094
500	sub_1	R-ACA	with_pp	0.0	0.9115468409586057	2.536726546287523
501	sub_2	R-ACA	with_pp	0.0	0.8609891717881182	0.3571434020996094
502	sub_3	R-ACA	with_pp	0.0	0.9273021001615508	0.3571434020996094
503	sub_4	R-ACA	with_pp	0.0	0.9132366005330175	0.4999990463256836
504	sub_5	R-ACA	with_pp	0.0	0.8113858539390454	1.0618658065795898
505	sub_6	R-ACA	with_pp	0.0	0.8145001416029454	2.6244471788406374
506	sub_7	R-ACA	with_pp	0.0	0.819305943358596	0.5000057220458984
507	sub_8	R-ACA	with_pp	0.0	0.8652751423149906	0.5
508	sub_9	R-ACA	with_pp	0.0	0.9272267490868222	0.3571434020996094
509	sub_10	R-ACA	with_pp	0.0	0.32604209657449446	8.288486576080322
510	sub_11	R-ACA	with_pp	0.0	0.9282723974323192	0.35714292526245117
511	sub_12	R-ACA	with_pp	0.0	0.8537383177570093	0.4999971389770508
512	sub_13	R-ACA	with_pp	0.0	0.8870056497175142	0.6144543886184692
513	sub_14	R-ACA	with_pp	0.0	0.9447280799112099	0.35714292526245117
514	sub_15	R-ACA	with_pp	0.0	0.7820876695048882	0.6144530653953553
515	sub_16	R-ACA	with_pp	0.0	0.8352227788030583	0.5000028610229492
516	sub_17	R-ACA	with_pp	0.0	0.9127686472819216	0.3571434020996094
517	sub_18	R-ACA	with_pp	0.0	0.7610389610389612	2.624447989463806
518	sub_19	R-ACA	with_pp	0.0	0.9035647279549718	0.5
519	sub_20	R-ACA	with_pp	0.0	0.8495499357051007	1.6736255884170532
520	sub_1	R-ICA	with_pp	1.0	0.9654975762760193	0.35714292526245117
521	sub_2	R-ICA	with_pp	0.0	0.8928342245989305	0.49999818205833435
522	sub_3	R-ICA	with_pp	0.0	0.9683981828955165	0.35714244842529297
523	sub_4	R-ICA	with_pp	0.0	0.9747759510950205	0.35714244842529297
524	sub_5	R-ICA	with_pp	0.0	0.895882035605107	0.7142856121063232
525	sub_6	R-ICA	with_pp	0.0	0.9443579215630752	0.35714292526245117
526	sub_7	R-ICA	with_pp	0.0	0.912568306010929	0.3571434020996094
527	sub_8	R-ICA	with_pp	0.0	0.9046009877826877	0.5
528	sub_9	R-ICA	with_pp	0.0	0.9506652537383727	0.35714268684387207
529	sub_10	R-ICA	with_pp	1.0	0.8333581091125316	7.10130338668823
530	sub_11	R-ICA	with_pp	0.0	0.9463945578231293	0.5050767064094543
531	sub_12	R-ICA	with_pp	1.0	0.8530510585305107	0.8499051928520069
532	sub_13	R-ICA	with_pp	0.0	0.8768472906403941	1.5135455131530762
533	sub_14	R-ICA	with_pp	0.0	0.9600417318727178	0.35714292526245117
534	sub_15	R-ICA	with_pp	1.0	0.9094091174264523	0.3571434020996094
535	sub_16	R-ICA	with_pp	0.0	0.8825396825396825	0.5000028610229492
536	sub_17	R-ICA	with_pp	0.0	0.9758342922899885	0.35714244842529297
537	sub_18	R-ICA	with_pp	0.0	0.8867924528301886	0.35714292526245117
538	sub_19	R-ICA	with_pp	0.0	0.940952380952381	0.35714292526245117
539	sub_20	R-ICA	with_pp	0.0	0.9678237247207969	0.35714292526245117
540	sub_1	R-MCA	with_pp	0.0	0.890382626680455	0.5050766170024872
541	sub_2	R-MCA	with_pp	0.0	0.851027397260274	0.4999980926513672
542	sub_3	R-MCA	with_pp	0.0	0.9294117647058824	0.35714292526245117
543	sub_4	R-MCA	with_pp	0.0	0.9348148148148149	0.35714292526245117
544	sub_5	R-MCA	with_pp	0.0	0.6699801192842942	1.2692938327789294
545	sub_6	R-MCA	with_pp	0.0	0.9119047619047619	0.5050760507583618
546	sub_7	R-MCA	with_pp	1.0	0.7065693430656934	2.025333404541016
547	sub_8	R-MCA	with_pp	0.0	0.8066429418742586	0.7142858505249023
548	sub_9	R-MCA	with_pp	0.0	0.8733205374280231	0.614450678229332
549	sub_10	R-MCA	with_pp	0.0	0.7576158940397352	1.1293848752975464
550	sub_11	R-MCA	with_pp	0.0	0.8892763731473409	0.5050763487815857
551	sub_12	R-MCA	with_pp	0.0	0.7106598984771574	0.9422059059143066
552	sub_13	R-MCA	with_pp	0.0	0.7201336675020886	2.214815378189087
553	sub_14	R-MCA	with_pp	0.0	0.8662613981762918	0.5050763487815857
554	sub_15	R-MCA	with_pp	0.0	0.7087827426810477	0.9422080099582673
555	sub_16	R-MCA	with_pp	0.0	0.8086303939962476	0.6144541501998901
556	sub_17	R-MCA	with_pp	0.0	0.8951841359773371	0.3571434020996094
557	sub_18	R-MCA	with_pp	0.0	0.7512690355329951	0.6144510507583618
558	sub_19	R-MCA	with_pp	0.0	0.7743119266055046	0.9175990283489212
559	sub_20	R-MCA	with_pp	0.0	0.9380203515263644	0.35714292526245117
560	sub_1	R-PCA	with_pp	0.0	0.9241480395749359	0.4999980926513672
561	sub_2	R-PCA	with_pp	0.0	0.636675235646958	5.36094856262207
562	sub_3	R-PCA	with_pp	0.0	0.9500254971953085	0.35714292526245117
563	sub_4	R-PCA	with_pp	0.0	0.9491198456715698	0.35714244842529297
564	sub_5	R-PCA	with_pp	0.0	0.8834745762711864	0.5000019073486328
565	sub_6	R-PCA	with_pp	0.0	0.8916504854368932	0.4999990463256836
566	sub_7	R-PCA	with_pp	0.0	0.8556753980482793	0.5000057220458984
567	sub_8	R-PCA	with_pp	0.0	0.9023809523809524	0.3571434020996094
568	sub_9	R-PCA	with_pp	0.0	0.9381591562799616	0.3571434020996094
569	sub_10	R-PCA	with_pp	0.0	0.7993447993447993	3.083613145351407
570	sub_11	R-PCA	with_pp	0.0	0.6724137931034482	3.1074255943298335
571	sub_12	R-PCA	with_pp	0.0	0.8435897435897436	0.9422047913074494
572	sub_13	R-PCA	with_pp	0.0	0.8170282439623414	0.5000038146972656
573	sub_14	R-PCA	with_pp	0.0	0.9385665529010239	0.3571434020996094
574	sub_15	R-PCA	with_pp	0.0	0.8342541436464088	0.5000019073486328
575	sub_16	R-PCA	with_pp	0.0	0.8328121241279769	1.5962336301803586
576	sub_17	R-PCA	with_pp	0.0	0.7694687983496649	4.366056942939757
577	sub_18	R-PCA	with_pp	0.0	0.8948356807511737	0.3571434020996094
578	sub_19	R-PCA	with_pp	0.0	0.9034307496823379	0.5050756931304932
579	sub_20	R-PCA	with_pp	0.0	0.9045698924731183	0.3571434020996094
580	sub_1	R-Pcom	with_pp	1.0	0.0	90.0
581	sub_2	R-Pcom	with_pp	1.0	0.0	90.0
582	sub_3	R-Pcom	with_pp	0.0	0.927710843373494	0.35714244842529297
583	sub_4	R-Pcom	with_pp			
584	sub_5	R-Pcom	with_pp	0.0	0.6474820143884892	5.989300417900085
585	sub_6	R-Pcom	with_pp	0.0	0.8916666666666667	0.4999990463256836
586	sub_7	R-Pcom	with_pp			
587	sub_8	R-Pcom	with_pp	1.0	0.0	90.0
588	sub_9	R-Pcom	with_pp			
589	sub_10	R-Pcom	with_pp	1.0	0.0	90.0
590	sub_11	R-Pcom	with_pp	0.0	0.6717071229606049	4.072663354873657
591	sub_12	R-Pcom	with_pp	0.0	0.6248955722639933	2.771560811996459
592	sub_13	R-Pcom	with_pp	0.0	0.9034175334323923	0.3571434020996094
593	sub_14	R-Pcom	with_pp	0.0	0.9161290322580644	0.3571434020996094
594	sub_15	R-Pcom	with_pp			
595	sub_16	R-Pcom	with_pp	0.0	0.7346938775510204	2.044686651229859
596	sub_17	R-Pcom	with_pp	0.0	0.9303904923599321	0.3571434020996094
597	sub_18	R-Pcom	with_pp			
598	sub_19	R-Pcom	with_pp	0.0	0.9193020719738277	0.3571434020996094
599	sub_20	R-Pcom	with_pp	0.0	0.8977777777777779	0.5
