	subjects	classes	status	B0	Dice	HD95
0	sub_1	3rd-A2	without_pp			
1	sub_2	3rd-A2	without_pp			
2	sub_3	3rd-A2	without_pp			
3	sub_4	3rd-A2	without_pp	2.0	0.0	90.0
4	sub_5	3rd-A2	without_pp			
5	sub_6	3rd-A2	without_pp	1.0	0.0	90.0
6	sub_7	3rd-A2	without_pp			
7	sub_8	3rd-A2	without_pp	0.0	0.9086538461538461	0.5999975204467773
8	sub_9	3rd-A2	without_pp			
9	sub_10	3rd-A2	without_pp			
10	sub_11	3rd-A2	without_pp	0.0	0.7783094098883572	1.2270910739898682
11	sub_12	3rd-A2	without_pp			
12	sub_13	3rd-A2	without_pp			
13	sub_14	3rd-A2	without_pp	0.0	0.9067055393586005	0.296875
14	sub_15	3rd-A2	without_pp	1.0	0.0	90.0
15	sub_16	3rd-A2	without_pp			
16	sub_17	3rd-A2	without_pp			
17	sub_18	3rd-A2	without_pp			
18	sub_19	3rd-A2	without_pp			
19	sub_20	3rd-A2	without_pp			
20	sub_21	3rd-A2	without_pp			
21	sub_22	3rd-A2	without_pp	0.0	0.8584995251661919	0.6382982254028299
22	sub_23	3rd-A2	without_pp			
23	sub_24	3rd-A2	without_pp			
24	sub_25	3rd-A2	without_pp			
25	sub_26	3rd-A2	without_pp			
26	sub_27	3rd-A2	without_pp			
27	sub_28	3rd-A2	without_pp			
28	sub_29	3rd-A2	without_pp			
29	sub_30	3rd-A2	without_pp			
30	sub_31	3rd-A2	without_pp			
31	sub_32	3rd-A2	without_pp			
32	sub_33	3rd-A2	without_pp			
33	sub_34	3rd-A2	without_pp			
34	sub_35	3rd-A2	without_pp			
35	sub_36	3rd-A2	without_pp			
36	sub_37	3rd-A2	without_pp			
37	sub_38	3rd-A2	without_pp			
38	sub_39	3rd-A2	without_pp			
39	sub_40	3rd-A2	without_pp	1.0	0.9228007181328546	0.59375
40	sub_41	3rd-A2	without_pp	1.0	0.0	90.0
41	sub_42	3rd-A2	without_pp			
42	sub_43	3rd-A2	without_pp	0.0	0.744466800804829	0.6694238781929016
43	sub_44	3rd-A2	without_pp			
44	sub_45	3rd-A2	without_pp			
45	sub_46	3rd-A2	without_pp	0.0	0.9484304932735426	0.594062614440918
46	sub_47	3rd-A2	without_pp			
47	sub_48	3rd-A2	without_pp			
48	sub_49	3rd-A2	without_pp			
49	sub_50	3rd-A2	without_pp			
50	sub_51	3rd-A2	without_pp			
51	sub_52	3rd-A2	without_pp	0.0	0.899665551839465	0.296875
52	sub_53	3rd-A2	without_pp			
53	sub_54	3rd-A2	without_pp			
54	sub_55	3rd-A2	without_pp			
55	sub_56	3rd-A2	without_pp	0.0	0.6859122401847576	3.826317548751831
56	sub_57	3rd-A2	without_pp			
57	sub_58	3rd-A2	without_pp			
58	sub_59	3rd-A2	without_pp			
59	sub_60	3rd-A2	without_pp			
60	sub_61	3rd-A2	without_pp			
61	sub_62	3rd-A2	without_pp			
62	sub_63	3rd-A2	without_pp			
63	sub_64	3rd-A2	without_pp			
64	sub_65	3rd-A2	without_pp			
65	sub_66	3rd-A2	without_pp			
66	sub_67	3rd-A2	without_pp	1.0	0.0	90.0
67	sub_68	3rd-A2	without_pp			
68	sub_69	3rd-A2	without_pp			
69	sub_70	3rd-A2	without_pp			
70	sub_71	3rd-A2	without_pp	1.0	0.0	90.0
71	sub_72	3rd-A2	without_pp			
72	sub_73	3rd-A2	without_pp			
73	sub_74	3rd-A2	without_pp			
74	sub_75	3rd-A2	without_pp			
75	sub_76	3rd-A2	without_pp			
76	sub_77	3rd-A2	without_pp	1.0	0.0	90.0
77	sub_78	3rd-A2	without_pp			
78	sub_79	3rd-A2	without_pp			
79	sub_80	3rd-A2	without_pp			
80	sub_81	3rd-A2	without_pp			
81	sub_82	3rd-A2	without_pp			
82	sub_83	3rd-A2	without_pp			
83	sub_84	3rd-A2	without_pp	0.0	0.3556034482758621	4.017639064788818
84	sub_85	3rd-A2	without_pp			
85	sub_86	3rd-A2	without_pp			
86	sub_87	3rd-A2	without_pp			
87	sub_88	3rd-A2	without_pp	2.0	0.0	90.0
88	sub_89	3rd-A2	without_pp			
89	sub_90	3rd-A2	without_pp	0.0	0.8936170212765957	0.59375
90	sub_91	3rd-A2	without_pp			
91	sub_92	3rd-A2	without_pp			
92	sub_93	3rd-A2	without_pp			
93	sub_94	3rd-A2	without_pp			
94	sub_95	3rd-A2	without_pp	1.0	0.0	90.0
95	sub_96	3rd-A2	without_pp			
96	sub_97	3rd-A2	without_pp			
97	sub_98	3rd-A2	without_pp			
98	sub_99	3rd-A2	without_pp			
99	sub_100	3rd-A2	without_pp			
100	sub_101	3rd-A2	without_pp			
101	sub_102	3rd-A2	without_pp			
102	sub_103	3rd-A2	without_pp			
103	sub_104	3rd-A2	without_pp			
104	sub_105	3rd-A2	without_pp			
105	sub_106	3rd-A2	without_pp			
106	sub_107	3rd-A2	without_pp			
107	sub_108	3rd-A2	without_pp			
108	sub_109	3rd-A2	without_pp			
109	sub_110	3rd-A2	without_pp			
110	sub_111	3rd-A2	without_pp			
111	sub_112	3rd-A2	without_pp			
112	sub_113	3rd-A2	without_pp			
113	sub_114	3rd-A2	without_pp			
114	sub_115	3rd-A2	without_pp			
115	sub_116	3rd-A2	without_pp			
116	sub_117	3rd-A2	without_pp			
117	sub_118	3rd-A2	without_pp			
118	sub_119	3rd-A2	without_pp	1.0	0.0	90.0
119	sub_120	3rd-A2	without_pp			
120	sub_121	3rd-A2	without_pp	3.0	0.0	90.0
121	sub_122	3rd-A2	without_pp	0.0	0.9667318982387475	0.296875
122	sub_123	3rd-A2	without_pp			
123	sub_124	3rd-A2	without_pp			
124	sub_125	3rd-A2	without_pp			
125	sub_1	Acom	without_pp	1.0	0.0	90.0
126	sub_2	Acom	without_pp	1.0	0.0	90.0
127	sub_3	Acom	without_pp	0.0	0.7610441767068272	0.6646721154451369
128	sub_4	Acom	without_pp	1.0	0.4062806673209028	3.318066966533662
129	sub_5	Acom	without_pp	0.0	0.6402640264026402	0.6638326644897461
130	sub_6	Acom	without_pp	0.0	0.6277372262773723	1.0599991083145142
131	sub_7	Acom	without_pp	1.0	0.0	90.0
132	sub_8	Acom	without_pp	0.0	0.8980392156862744	0.4198446571826935
133	sub_9	Acom	without_pp	0.0	0.7372013651877133	0.7260154545307163
134	sub_10	Acom	without_pp	0.0	0.8368098159509202	0.4198446571826935
135	sub_11	Acom	without_pp	0.0	0.851520572450805	0.296875
136	sub_12	Acom	without_pp	0.0	0.8253094910591472	0.59375
137	sub_13	Acom	without_pp	0.0	0.7586206896551725	0.59375
138	sub_14	Acom	without_pp	0.0	0.807153965785381	1.7310638427734375
139	sub_15	Acom	without_pp	0.0	0.3904856293359762	3.202100992202759
140	sub_16	Acom	without_pp	0.0	0.39375	1.6003528356552124
141	sub_17	Acom	without_pp	0.0	0.6638054363376251	0.6638326644897461
142	sub_18	Acom	without_pp	1.0	0.0	90.0
143	sub_19	Acom	without_pp	0.0	0.8885630498533724	0.296875
144	sub_20	Acom	without_pp	0.0	0.0	3.0425646424293515
145	sub_21	Acom	without_pp	0.0	0.7421875	0.839689314365387
146	sub_22	Acom	without_pp	0.0	0.7944877171959257	0.6694256067276001
147	sub_23	Acom	without_pp	0.0	0.6029411764705882	1.9984166145324707
148	sub_24	Acom	without_pp	0.0	0.7554904831625183	0.732304573059082
149	sub_25	Acom	without_pp	0.0	0.8127294981640147	0.5999946594238281
150	sub_26	Acom	without_pp	1.0	0.0	90.0
151	sub_27	Acom	without_pp	0.0	0.8353221957040573	0.59375
152	sub_28	Acom	without_pp	0.0	0.6102189781021897	1.1999988555908203
153	sub_29	Acom	without_pp	0.0	0.7654320987654321	1.1141595840454102
154	sub_30	Acom	without_pp	1.0	0.0	90.0
155	sub_31	Acom	without_pp			
156	sub_32	Acom	without_pp	0.0	0.8403041825095058	0.296875
157	sub_33	Acom	without_pp	0.0	0.5049261083743842	2.07991886138916
158	sub_34	Acom	without_pp	1.0	0.0	90.0
159	sub_35	Acom	without_pp	0.0	0.7738927738927739	0.4198446571826935
160	sub_36	Acom	without_pp	1.0	0.1997533908754624	2.183286666870117
161	sub_37	Acom	without_pp	0.0	0.7388059701492536	0.6357995986938473
162	sub_38	Acom	without_pp	0.0	0.6766917293233083	0.6694273352622986
163	sub_39	Acom	without_pp	0.0	0.7368421052631579	0.6000022888183594
164	sub_40	Acom	without_pp	0.0	0.8432432432432433	0.6694307327270508
165	sub_41	Acom	without_pp	0.0	0.4913793103448276	1.9720729351043698
166	sub_42	Acom	without_pp	0.0	0.7433155080213903	0.5999984741210938
167	sub_43	Acom	without_pp	0.0	0.6568483063328424	0.7165812999010086
168	sub_44	Acom	without_pp	0.0	0.8427876823338735	0.6000056266784668
169	sub_45	Acom	without_pp	1.0	0.0	90.0
170	sub_46	Acom	without_pp	0.0	0.879459980713597	0.6000022888183594
171	sub_47	Acom	without_pp	0.0	0.7647058823529412	0.7055577039718628
172	sub_48	Acom	without_pp	0.0	0.8467153284671534	0.4198446571826935
173	sub_49	Acom	without_pp	0.0	0.7363013698630136	0.5999984741210938
174	sub_50	Acom	without_pp	0.0	0.78	0.6000008583068848
175	sub_51	Acom	without_pp	0.0	0.7264573991031391	0.59375
176	sub_52	Acom	without_pp	0.0	0.7436399217221136	0.6000022888183594
177	sub_53	Acom	without_pp	0.0	0.7834394904458599	0.4198446571826935
178	sub_54	Acom	without_pp	0.0	0.9081081081081082	0.296875
179	sub_55	Acom	without_pp	1.0	0.7018867924528301	0.6400298088788967
180	sub_56	Acom	without_pp	0.0	0.7321131447587355	0.5978146076202391
181	sub_57	Acom	without_pp	0.0	0.7723342939481268	0.4198446571826935
182	sub_58	Acom	without_pp	1.0	0.0	90.0
183	sub_59	Acom	without_pp	1.0	0.0	90.0
184	sub_60	Acom	without_pp	0.0	0.7796610169491525	0.7856251716613757
185	sub_61	Acom	without_pp	0.0	0.7150537634408602	0.8948046565055847
186	sub_62	Acom	without_pp	0.0	0.5971370143149284	0.9882117509841919
187	sub_63	Acom	without_pp	0.0	0.7180124223602484	0.8466540247201926
188	sub_64	Acom	without_pp	0.0	0.9157175398633257	0.296875
189	sub_65	Acom	without_pp	0.0	0.6943620178041544	1.1762748539447765
190	sub_66	Acom	without_pp	0.0	0.6733668341708543	0.5999965667724609
191	sub_67	Acom	without_pp	0.0	0.7071428571428572	0.6357995986938473
192	sub_68	Acom	without_pp	0.0	0.8874172185430463	0.390625
193	sub_69	Acom	without_pp	0.0	0.8253968253968255	0.4198446571826935
194	sub_70	Acom	without_pp	0.0	0.7432950191570882	0.4198446571826935
195	sub_71	Acom	without_pp	0.0	0.8090452261306533	0.5999929428100585
196	sub_72	Acom	without_pp	0.0	0.8	0.4198446571826935
197	sub_73	Acom	without_pp	0.0	0.8187134502923976	0.4198446571826935
198	sub_74	Acom	without_pp	0.0	0.768695652173913	0.6694273352622986
199	sub_75	Acom	without_pp	0.0	0.45325203252032514	1.484375
200	sub_76	Acom	without_pp	0.0	0.7669172932330827	0.6638326644897461
201	sub_77	Acom	without_pp	0.0	0.7404129793510325	0.6908756434917409
202	sub_78	Acom	without_pp			
203	sub_79	Acom	without_pp	1.0	0.0	90.0
204	sub_80	Acom	without_pp	0.0	0.7345454545454545	0.59375
205	sub_81	Acom	without_pp	0.0	0.7695473251028807	0.59375
206	sub_82	Acom	without_pp	1.0	0.8342857142857142	0.6638326644897461
207	sub_83	Acom	without_pp	0.0	0.7129277566539924	1.7721303820610035
208	sub_84	Acom	without_pp	0.0	0.7884436160298229	0.6638326644897461
209	sub_85	Acom	without_pp	1.0	0.14864864864864866	2.754460096359253
210	sub_86	Acom	without_pp	0.0	0.7581967213114754	1.3276653289794922
211	sub_87	Acom	without_pp	0.0	0.5481927710843374	1.0703980922698975
212	sub_88	Acom	without_pp	1.0	0.7137809187279153	2.136820077896118
213	sub_89	Acom	without_pp			
214	sub_90	Acom	without_pp	0.0	0.8678362573099415	0.5999984741210938
215	sub_91	Acom	without_pp	0.0	0.854054054054054	0.4198446571826935
216	sub_92	Acom	without_pp	0.0	0.9283276450511946	0.296875
217	sub_93	Acom	without_pp	0.0	0.7144508670520232	1.824324369430542
218	sub_94	Acom	without_pp	0.0	0.8289473684210525	0.600001335144043
219	sub_95	Acom	without_pp	0.0	0.797270955165692	1.1999969482421875
220	sub_96	Acom	without_pp	1.0	0.0	90.0
221	sub_97	Acom	without_pp	1.0	0.7124183006535948	3.2631355404853823
222	sub_98	Acom	without_pp	1.0	0.0	90.0
223	sub_99	Acom	without_pp	0.0	0.7602040816326531	0.59375
224	sub_100	Acom	without_pp	0.0	0.8125000000000001	0.4198446571826935
225	sub_101	Acom	without_pp	0.0	0.7935656836461126	0.59375
226	sub_102	Acom	without_pp	0.0	0.8523364485981308	0.59375
227	sub_103	Acom	without_pp	0.0	0.8116343490304708	0.600001335144043
228	sub_104	Acom	without_pp	0.0	0.893970893970894	0.30302348285913255
229	sub_105	Acom	without_pp	1.0	0.8318042813455658	6.250225830078121
230	sub_106	Acom	without_pp	0.0	0.8245614035087719	0.4198446571826935
231	sub_107	Acom	without_pp	1.0	0.6055776892430279	0.8929248929023742
232	sub_108	Acom	without_pp	1.0	0.0	90.0
233	sub_109	Acom	without_pp	0.0	0.9338959212376935	0.296875
234	sub_110	Acom	without_pp	0.0	0.9094922737306843	0.296875
235	sub_111	Acom	without_pp	0.0	0.8307692307692308	0.4198446571826935
236	sub_112	Acom	without_pp	0.0	0.664756446991404	1.330471783876419
237	sub_113	Acom	without_pp	1.0	0.41610738255033564	1.2000045776367188
238	sub_114	Acom	without_pp	1.0	0.0	90.0
239	sub_115	Acom	without_pp	0.0	0.71875	0.8425687342882155
240	sub_116	Acom	without_pp	0.0	0.8391304347826087	0.5999948024749756
241	sub_117	Acom	without_pp	0.0	0.8910714285714286	0.39525072574614917
242	sub_118	Acom	without_pp	0.0	0.0	11.86174716949463
243	sub_119	Acom	without_pp	0.0	0.8548199767711963	1.484375
244	sub_120	Acom	without_pp			
245	sub_121	Acom	without_pp	0.0	0.8228090317642557	1.0320270657539368
246	sub_122	Acom	without_pp	1.0	0.7725190839694656	1.1999969482421875
247	sub_123	Acom	without_pp	1.0	0.0	90.0
248	sub_124	Acom	without_pp	0.0	0.9254498714652957	0.3125
249	sub_125	Acom	without_pp	1.0	0.0	90.0
250	sub_1	BA	without_pp	0.0	0.93046875	0.5953109264373779
251	sub_2	BA	without_pp	0.0	0.872207327971403	0.59375
252	sub_3	BA	without_pp	0.0	0.8927483241925654	0.5999999046325684
253	sub_4	BA	without_pp	0.0	0.8862637362637363	0.9388011693954468
254	sub_5	BA	without_pp	0.0	0.8568720379146919	0.4198446571826935
255	sub_6	BA	without_pp	0.0	0.92936400541272	0.3515625
256	sub_7	BA	without_pp	0.0	0.9272227943700652	0.669425168633461
257	sub_8	BA	without_pp	0.0	0.9702539298669891	0.296875
258	sub_9	BA	without_pp	0.0	0.9291623578076524	0.59375
259	sub_10	BA	without_pp	0.0	0.9661283970066955	0.296875
260	sub_11	BA	without_pp	0.0	0.9471290505969301	0.6638326644897461
261	sub_12	BA	without_pp	0.0	0.9228710055211644	0.4198446571826935
262	sub_13	BA	without_pp	0.0	0.9203229203229203	0.6694273352622986
263	sub_14	BA	without_pp	0.0	0.9226041866717879	0.296875
264	sub_15	BA	without_pp	0.0	0.9660400242571255	0.296875
265	sub_16	BA	without_pp	0.0	0.9558969824251133	0.5999991416931152
266	sub_17	BA	without_pp	0.0	0.9122222222222223	0.59375
267	sub_18	BA	without_pp	0.0	0.9681602074629015	0.4198446571826935
268	sub_19	BA	without_pp	0.0	0.8536392405063291	1.895400595664978
269	sub_20	BA	without_pp	0.0	0.9602693602693603	0.296875
270	sub_21	BA	without_pp	0.0	0.9557272042200452	0.296875
271	sub_22	BA	without_pp	0.0	0.9426991150442479	0.296875
272	sub_23	BA	without_pp	0.0	0.8363636363636363	0.839689314365387
273	sub_24	BA	without_pp	0.0	0.9284183454779253	0.3768044054508181
274	sub_25	BA	without_pp	0.0	0.9139565136591712	1.229811334609985
275	sub_26	BA	without_pp	0.0	0.961518727552591	0.296875
276	sub_27	BA	without_pp	0.0	0.9165562913907285	0.5999984741210938
277	sub_28	BA	without_pp	0.0	0.8472906403940887	2.0301077365875244
278	sub_29	BA	without_pp	0.0	0.97007326462188	0.296875
279	sub_30	BA	without_pp	0.0	0.9085578156496243	0.6694332957267761
280	sub_31	BA	without_pp	0.0	0.9074869938927844	0.8948034048080444
281	sub_32	BA	without_pp	0.0	0.9452240832956088	0.296875
282	sub_33	BA	without_pp	0.0	0.923076923076923	0.6694273352622986
283	sub_34	BA	without_pp	0.0	0.914524805738195	0.600006103515625
284	sub_35	BA	without_pp	0.0	0.9171597633136095	0.296875
285	sub_36	BA	without_pp	0.0	0.9598689598689598	0.296875
286	sub_37	BA	without_pp	0.0	0.9268045160471902	0.296875
287	sub_38	BA	without_pp	0.0	0.9451916124367318	0.4198446571826935
288	sub_39	BA	without_pp	0.0	0.9327830188679246	0.296875
289	sub_40	BA	without_pp	0.0	0.9772993213199157	0.296875
290	sub_41	BA	without_pp	0.0	0.8863287250384024	0.59375
291	sub_42	BA	without_pp	0.0	0.9070898387509598	0.4198446571826935
292	sub_43	BA	without_pp	0.0	0.8962363700316568	0.296875
293	sub_44	BA	without_pp	0.0	0.8986029743127535	0.600006103515625
294	sub_45	BA	without_pp	0.0	0.9669276242211217	0.296875
295	sub_46	BA	without_pp	0.0	0.9301483894317771	0.296875
296	sub_47	BA	without_pp	0.0	0.9077337756583039	0.5500001907348633
297	sub_48	BA	without_pp	0.0	0.9533285951196399	0.4198446571826935
298	sub_49	BA	without_pp	0.0	0.9723572718433116	0.296875
299	sub_50	BA	without_pp	0.0	0.9638744281432403	0.296875
300	sub_51	BA	without_pp	0.0	0.9294681579548049	0.296875
301	sub_52	BA	without_pp	0.0	0.9479768786127168	0.296875
302	sub_53	BA	without_pp	0.0	0.9597956165120344	0.600001335144043
303	sub_54	BA	without_pp	0.0	0.9752650176678445	0.296875
304	sub_55	BA	without_pp	0.0	0.9493816982687552	0.5000016093254089
305	sub_56	BA	without_pp	0.0	0.9736728528269314	0.296875
306	sub_57	BA	without_pp	0.0	0.9744186046511628	0.296875
307	sub_58	BA	without_pp	0.0	0.9441887226697353	0.296875
308	sub_59	BA	without_pp	0.0	0.9744525547445256	0.296875
309	sub_60	BA	without_pp	0.0	0.9215896885069816	0.65625
310	sub_61	BA	without_pp	0.0	0.931957612939208	0.59375
311	sub_62	BA	without_pp	0.0	0.954255434194874	0.3125
312	sub_63	BA	without_pp	0.0	0.9410243145369891	0.296875
313	sub_64	BA	without_pp	0.0	0.9655325772737381	0.296875
314	sub_65	BA	without_pp	0.0	0.9686497161194766	0.296875
315	sub_66	BA	without_pp	0.0	0.9400157853196527	0.296875
316	sub_67	BA	without_pp	0.0	0.9166385420182248	0.296875
317	sub_68	BA	without_pp	0.0	0.9093298291721419	0.390625
318	sub_69	BA	without_pp	0.0	0.925764192139738	0.6638326644897461
319	sub_70	BA	without_pp	0.0	0.9302142716728917	0.5999984741210938
320	sub_71	BA	without_pp	0.0	0.9404234367306746	0.296875
321	sub_72	BA	without_pp	0.0	0.9477477477477477	0.296875
322	sub_73	BA	without_pp	0.0	0.9629761164876144	0.296875
323	sub_74	BA	without_pp	0.0	0.9107079331198861	0.59375
324	sub_75	BA	without_pp	0.0	0.9598871550736137	0.59375
325	sub_76	BA	without_pp	0.0	0.9402649337665584	0.296875
326	sub_77	BA	without_pp	0.0	0.9257381449448255	1.2263293266296387
327	sub_78	BA	without_pp	0.0	0.8955459203783996	0.599999976158142
328	sub_79	BA	without_pp	0.0	0.9258920402561757	0.3125
329	sub_80	BA	without_pp	0.0	0.9572540918480853	0.296875
330	sub_81	BA	without_pp	0.0	0.9611170024743725	0.296875
331	sub_82	BA	without_pp	0.0	0.8807595643674951	1.714134931564331
332	sub_83	BA	without_pp	0.0	0.9433751743375175	0.296875
333	sub_84	BA	without_pp	0.0	0.9382340748929114	0.296875
334	sub_85	BA	without_pp	0.0	0.9678949288580809	0.296875
335	sub_86	BA	without_pp	0.0	0.9649977846699158	0.296875
336	sub_87	BA	without_pp	0.0	0.9625540802625691	0.4198446571826935
337	sub_88	BA	without_pp	0.0	0.9540983606557377	0.296875
338	sub_89	BA	without_pp	0.0	0.9763358778625955	0.328125
339	sub_90	BA	without_pp	0.0	0.9341832196857397	0.4198446571826935
340	sub_91	BA	without_pp	0.0	0.9704813805631245	0.296875
341	sub_92	BA	without_pp	0.0	0.9719990260530802	0.296875
342	sub_93	BA	without_pp	0.0	0.964553170244633	0.296875
343	sub_94	BA	without_pp	1.0	0.9680365296803652	0.296875
344	sub_95	BA	without_pp	0.0	0.9677650429799427	0.296875
345	sub_96	BA	without_pp	0.0	0.980980980980981	0.296875
346	sub_97	BA	without_pp	0.0	0.9763608761656908	0.296875
347	sub_98	BA	without_pp	0.0	0.9744509188704616	0.296875
348	sub_99	BA	without_pp	0.0	0.9779432827270123	0.296875
349	sub_100	BA	without_pp	1.0	0.9312887053966381	3.8598175525665206
350	sub_101	BA	without_pp	0.0	0.9675220529270249	0.296875
351	sub_102	BA	without_pp	0.0	0.9732456140350877	0.296875
352	sub_103	BA	without_pp	0.0	0.9772143224259038	0.296875
353	sub_104	BA	without_pp	0.0	0.8910718183802663	1.6882411241531372
354	sub_105	BA	without_pp	0.0	0.9652942444492347	0.3515625
355	sub_106	BA	without_pp	0.0	0.9842097638707809	0.296875
356	sub_107	BA	without_pp	0.0	0.983954802259887	0.296875
357	sub_108	BA	without_pp	0.0	0.9692567567567568	0.296875
358	sub_109	BA	without_pp	0.0	0.9633295838020247	0.296875
359	sub_110	BA	without_pp	0.0	0.9692412850307587	0.296875
360	sub_111	BA	without_pp	0.0	0.9636363636363636	0.296875
361	sub_112	BA	without_pp	0.0	0.9645857354636798	0.296875
362	sub_113	BA	without_pp	0.0	0.9732851985559566	0.296875
363	sub_114	BA	without_pp	0.0	0.9733581164807931	0.3125
364	sub_115	BA	without_pp	0.0	0.9793202661391835	0.296875
365	sub_116	BA	without_pp	0.0	0.9744689980690839	0.296875
366	sub_117	BA	without_pp	0.0	0.8922764227642276	2.0461516976356506
367	sub_118	BA	without_pp	0.0	0.9494214876033058	0.3515625
368	sub_119	BA	without_pp	0.0	0.9802475011899096	0.296875
369	sub_120	BA	without_pp	0.0	0.9749430523917996	0.296875
370	sub_121	BA	without_pp	0.0	0.918144474501553	1.7396641969680786
371	sub_122	BA	without_pp	0.0	0.9777689559348948	0.296875
372	sub_123	BA	without_pp	0.0	0.9755223880597015	0.296875
373	sub_124	BA	without_pp	0.0	0.9543439716312058	0.3125019073486328
374	sub_125	BA	without_pp	0.0	0.975968884567301	0.296875
375	sub_1	ClsAvgB0err	without_pp	0.3333333333333333	0.7415662148786833	15.516118309895198
376	sub_2	ClsAvgB0err	without_pp	0.45454545454545453	0.7093223982679301	9.244086409156973
377	sub_3	ClsAvgB0err	without_pp	0.4166666666666667	0.8712022506940326	1.0613645943502585
378	sub_4	ClsAvgB0err	without_pp	0.5833333333333334	0.7272861191859662	8.882347278296947
379	sub_5	ClsAvgB0err	without_pp	0.0	0.8392926765826534	0.5274086079814218
380	sub_6	ClsAvgB0err	without_pp	0.3333333333333333	0.7284398358360443	8.394152425726254
381	sub_7	ClsAvgB0err	without_pp	0.25	0.8362716064426347	8.281379138181606
382	sub_8	ClsAvgB0err	without_pp	0.07692307692307693	0.9240099223493335	0.4258900348956768
383	sub_9	ClsAvgB0err	without_pp	0.09090909090909091	0.79598609218301	8.762521728060461
384	sub_10	ClsAvgB0err	without_pp	0.5	0.7189482200864505	16.255650628606478
385	sub_11	ClsAvgB0err	without_pp	0.3076923076923077	0.8852590586177468	1.6931020429501165
386	sub_12	ClsAvgB0err	without_pp	0.09090909090909091	0.9077713730771145	0.404578680341894
387	sub_13	ClsAvgB0err	without_pp	0.08333333333333333	0.8092655689173145	7.974453913668792
388	sub_14	ClsAvgB0err	without_pp	0.36363636363636365	0.8051799772551227	8.809442606839267
389	sub_15	ClsAvgB0err	without_pp	0.38461538461538464	0.694921179102828	15.105896239097302
390	sub_16	ClsAvgB0err	without_pp	0.0	0.8907055983342355	0.5968981659412373
391	sub_17	ClsAvgB0err	without_pp	0.0	0.848094386240182	0.6845785146951675
392	sub_18	ClsAvgB0err	without_pp	0.4166666666666667	0.7155881587707676	22.807470458249252
393	sub_19	ClsAvgB0err	without_pp	0.0	0.9230389325701035	0.6890052914619443
394	sub_20	ClsAvgB0err	without_pp	0.0	0.8390459974152893	0.7886227977275848
395	sub_21	ClsAvgB0err	without_pp	0.18181818181818182	0.8607227333269833	1.3430315662514076
396	sub_22	ClsAvgB0err	without_pp	0.16666666666666666	0.8266618006908254	8.136769359310469
397	sub_23	ClsAvgB0err	without_pp	0.0	0.8296244076078415	1.027694107727571
398	sub_24	ClsAvgB0err	without_pp	0.1	0.8866863936726096	1.1667080074548717
399	sub_25	ClsAvgB0err	without_pp	0.08333333333333333	0.8984520475057097	1.232045539220174
400	sub_26	ClsAvgB0err	without_pp	0.2727272727272727	0.78161404078072	16.704971261999823
401	sub_27	ClsAvgB0err	without_pp	0.25	0.8265011166024827	7.927465610206127
402	sub_28	ClsAvgB0err	without_pp	0.16666666666666666	0.8979683159716699	0.9607866833607356
403	sub_29	ClsAvgB0err	without_pp	0.3333333333333333	0.8190693504310335	8.543962825338046
404	sub_30	ClsAvgB0err	without_pp	0.08333333333333333	0.737920099002262	8.762901383141676
405	sub_31	ClsAvgB0err	without_pp	0.4	0.8444725292935452	9.500100380182266
406	sub_32	ClsAvgB0err	without_pp	0.25	0.8782433545981144	0.9208307156960167
407	sub_33	ClsAvgB0err	without_pp	0.25	0.7809556451553489	2.645341824988524
408	sub_34	ClsAvgB0err	without_pp	0.08333333333333333	0.8008409536660035	8.181456012527148
409	sub_35	ClsAvgB0err	without_pp	0.36363636363636365	0.7828041136237824	9.270801417935978
410	sub_36	ClsAvgB0err	without_pp	0.45454545454545453	0.749502220119703	9.510347288305107
411	sub_37	ClsAvgB0err	without_pp	0.09090909090909091	0.8197590037922108	0.919016391580755
412	sub_38	ClsAvgB0err	without_pp	0.09090909090909091	0.8270566777466898	8.58889696814797
413	sub_39	ClsAvgB0err	without_pp	0.0	0.8732377029048329	0.8967648863792418
414	sub_40	ClsAvgB0err	without_pp	0.07692307692307693	0.9333339759017284	0.8216452545844594
415	sub_41	ClsAvgB0err	without_pp	0.23076923076923078	0.7637091719217194	7.994078084138723
416	sub_42	ClsAvgB0err	without_pp	0.25	0.7521346612348584	8.189835566282271
417	sub_43	ClsAvgB0err	without_pp	0.25	0.7759954643613698	7.924184286346038
418	sub_44	ClsAvgB0err	without_pp	0.09090909090909091	0.8401354099950318	1.0164777534929181
419	sub_45	ClsAvgB0err	without_pp	0.5	0.8365160549189226	9.399954032897949
420	sub_46	ClsAvgB0err	without_pp	0.23076923076923078	0.8619720929169377	8.33303480881911
421	sub_47	ClsAvgB0err	without_pp	0.16666666666666666	0.7994221225283197	8.598714851339658
422	sub_48	ClsAvgB0err	without_pp	0.0	0.9348297004258703	0.40337205429871875
423	sub_49	ClsAvgB0err	without_pp	0.5	0.8852397940124431	1.950724139213562
424	sub_50	ClsAvgB0err	without_pp	0.18181818181818182	0.9247373515914789	0.869827292724089
425	sub_51	ClsAvgB0err	without_pp	0.09090909090909091	0.8142912295945589	8.489872241562063
426	sub_52	ClsAvgB0err	without_pp	0.0	0.9155983110297125	0.3244320262562145
427	sub_53	ClsAvgB0err	without_pp	0.0	0.9448246070311173	0.3697971373796463
428	sub_54	ClsAvgB0err	without_pp	0.0	0.9642854602680979	0.21532405614852906
